"country","stateProvince","municipality","locality","latitude","longitude","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Eldorado","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.4056681519828","-48.2126804120312","brazil","sao paulo","eldorado","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county"
"Brazil","São Paulo","Iporanga","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.3776858618321","-48.42552754015","brazil","sao paulo","iporanga","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county"
"Brazil","São Paulo","Juquiá","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.1872437601623","-47.6493810868813","brazil","sao paulo","juquia","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_juquia","brazil_sao paulo_juquia",-24.21379945,-47.65335016,"county"
"Brazil","São Paulo","Juquitiba","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-23.9751200730371","-47.1265632625979","brazil","sao paulo","juquitiba","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_juquitiba","brazil_sao paulo_juquitiba",-23.9550107,-47.02419484,"county"
"Brazil","São Paulo","Miracatu","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.1430533258495","-47.3806967096416","brazil","sao paulo","miracatu","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_miracatu","brazil_sao paulo_miracatu",-24.19476735,-47.39449137,"county"
"Brazil","São Paulo","Pedro de Toledo","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.0863748448478","-47.1556396579738","brazil","sao paulo","pedro de toledo","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_pedro toledo","brazil_sao paulo_pedro toledo",-24.16335962,-47.16332368,"county"
"Brazil","São Paulo","Ribeirão Grande","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.2551375333425","-48.3312419887704","brazil","sao paulo","ribeirao grande","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county"
"Brazil","São Paulo","Sete Barras","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.2807322634556","-47.9257676271258","brazil","sao paulo","sete barras","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_sete barras","brazil_sao paulo_sete barras",-24.27383936,-47.93513933,"county"
"Brazil","São Paulo","Tapiraí","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO MAR","-24.0304158528468","-47.6459433095542","brazil","sao paulo","tapirai","area de protecao ambiental serra do mar",NA,"locality","brazil_sao paulo_tapirai","brazil_sao paulo_tapirai",-24.00837668,-47.61905578,"county"
"Brazil","São Paulo","Silveiras","ÁREA DE PROTEÇÃO AMBIENTAL SILVEIRAS","-22.7343437193641","-44.8408467821941","brazil","sao paulo","silveiras","area de protecao ambiental silveiras",NA,"locality","brazil_sao paulo_silveiras","brazil_sao paulo_silveiras",-22.73445083,-44.8407973,"county"
"Brazil","São Paulo","Atibaia","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-23.1232014240542","-46.5867069889878","brazil","sao paulo","atibaia","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Bragança Paulista","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-22.9384442655066","-46.5558885057587","brazil","sao paulo","braganca paulista","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_braganca paulista","brazil_sao paulo_braganca paulista",-22.93823956,-46.55574894,"county"
"Brazil","São Paulo","Joanópolis","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-22.9390257051037","-46.2094183740656","brazil","sao paulo","joanopolis","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_joanopolis","brazil_sao paulo_joanopolis",-22.938992,-46.20900427,"county"
"Brazil","São Paulo","Mairiporã","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-23.3171274365104","-46.5611903571031","brazil","sao paulo","mairipora","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-23.1913977201057","-46.3665262834713","brazil","sao paulo","nazare paulista","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Piracaia","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-23.0468888567829","-46.3024050902769","brazil","sao paulo","piracaia","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_piracaia","brazil_sao paulo_piracaia",-23.0467249,-46.30289819,"county"
"Brazil","São Paulo","Vargem","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA","-22.8901939205944","-46.4146666062002","brazil","sao paulo","vargem","area de protecao ambiental sistema cantareira",NA,"locality","brazil_sao paulo_vargem","brazil_sao paulo_vargem",-22.88959153,-46.41432079,"county"
"Brazil","São Paulo","Jumirim","ÁREA DE PROTEÇÃO AMBIENTAL TIETÊ","-23.0992865822896","-47.787791186954","brazil","sao paulo","jumirim","area de protecao ambiental tiete",NA,"locality","brazil_sao paulo_jumirim","brazil_sao paulo_jumirim",-23.09930438,-47.78769272,"county"
"Brazil","São Paulo","Tietê","ÁREA DE PROTEÇÃO AMBIENTAL TIETÊ","-23.0494867528915","-47.7075436631096","brazil","sao paulo","tiete","area de protecao ambiental tiete",NA,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county"
"Brazil","São Paulo","Barueri","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5048880631634","-46.8548944990161","brazil","sao paulo","barueri","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_barueri","brazil_sao paulo_barueri",-23.50519053,-46.87648769,"county"
"Brazil","São Paulo","Biritiba Mirim","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5655993468012","-46.0287923931257","brazil","sao paulo","biritiba mirim","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_biritiba mirim","brazil_sao paulo_biritiba mirim",-23.62417827,-46.02157691,"county"
"Brazil","São Paulo","Carapicuíba","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5170393585239","-46.8345318511227","brazil","sao paulo","carapicuiba","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_carapicuiba","brazil_sao paulo_carapicuiba",-23.54907649,-46.84233217,"county"
"Brazil","São Paulo","Guarulhos","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.480392923421","-46.4838354463789","brazil","sao paulo","guarulhos","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Itaquaquecetuba","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.4787405828543","-46.3480702145088","brazil","sao paulo","itaquaquecetuba","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_itaquaquecetuba","brazil_sao paulo_itaquaquecetuba",-23.46138962,-46.3344174,"county"
"Brazil","São Paulo","Mogi das Cruzes","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5317072567494","-46.1732016083394","brazil","sao paulo","mogi das cruzes","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Osasco","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5193228559588","-46.80538333448","brazil","sao paulo","osasco","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_osasco","brazil_sao paulo_osasco",-23.52890756,-46.78906391,"county"
"Brazil","São Paulo","Poá","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5123160010147","-46.3295598692475","brazil","sao paulo","poa","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_poa","brazil_sao paulo_poa",-23.53028156,-46.34559022,"county"
"Brazil","São Paulo","Santana de Parnaíba","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.4655152687274","-46.8901076582024","brazil","sao paulo","santana de parnaiba","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_santana parnaiba","brazil_sao paulo_santana parnaiba",-23.4490073,-46.91563884,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.485336376563","-46.4721812662294","brazil","sao paulo","sao paulo","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Suzano","ÁREA DE PROTEÇÃO AMBIENTAL VÁRZEA DO RIO TIETÊ","-23.5184239570549","-46.3032964239794","brazil","sao paulo","suzano","area de protecao ambiental varzea do rio tiete",NA,"locality","brazil_sao paulo_suzano","brazil_sao paulo_suzano",-23.60714,-46.31002,"county"
"Brazil","São Paulo","Anhembi","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","-22.6699500585822","-48.1617584413481","brazil","sao paulo","anhembi","area de protecao ambiental barreiro rico",NA,"locality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi",-22.79988583,-48.17465099,"county"
"Brazil","São Paulo","Botucatu","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","-22.6443763364793","-48.2899491309539","brazil","sao paulo","botucatu","area de protecao ambiental barreiro rico",NA,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county"
"Brazil","São Paulo","Piracicaba","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","-22.701190426493","-48.0029909924876","brazil","sao paulo","piracicaba","area de protecao ambiental barreiro rico",NA,"locality","brazil_sao paulo_piracicaba","brazil_sao paulo_piracicaba",-22.72594757,-47.78269974,"county"
"Brazil","São Paulo","São Pedro","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","-22.6472971142068","-47.9121467706633","brazil","sao paulo","sao pedro","area de protecao ambiental barreiro rico",NA,"locality","brazil_sao paulo_sao pedro","brazil_sao paulo_sao pedro",-22.55909093,-47.92446005,"county"
"Brazil","São Paulo","Santo André","ÁREA DE PROTEÇÃO AMBIENTAL HARAS SÃO BERNARDO","-23.6921859738294","-46.5353444021257","brazil","sao paulo","santo andre","area de protecao ambiental haras sao bernardo",NA,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county"
"Brazil","São Paulo","São Bernardo do Campo","ÁREA DE PROTEÇÃO AMBIENTAL HARAS SÃO BERNARDO","-23.6927223497536","-46.5377811776182","brazil","sao paulo","sao bernardo do campo","area de protecao ambiental haras sao bernardo",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","Guararema","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","-23.4497818445191","-46.0944500192751","brazil","sao paulo","guararema","area de protecao ambiental serra do itapeti",NA,"locality","brazil_sao paulo_guararema","brazil_sao paulo_guararema",-23.42728072,-46.05829035,"county"
"Brazil","São Paulo","Mogi das Cruzes","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","-23.479212511456","-46.1858370018362","brazil","sao paulo","mogi das cruzes","area de protecao ambiental serra do itapeti",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Anhembi","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA","-22.6296396420852","-48.1614183846845","brazil","sao paulo","anhembi","area de protecao ambiental tanqua-rio piracicaba",NA,"locality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi",-22.79988583,-48.17465099,"county"
"Brazil","São Paulo","Botucatu","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA","-22.6211083978798","-48.3002422789844","brazil","sao paulo","botucatu","area de protecao ambiental tanqua-rio piracicaba",NA,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county"
"Brazil","São Paulo","Dois Córregos","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA","-22.5924647044801","-48.2920228482351","brazil","sao paulo","dois corregos","area de protecao ambiental tanqua-rio piracicaba",NA,"locality","brazil_sao paulo_dois corregos","brazil_sao paulo_dois corregos",-22.39575142,-48.34060631,"county"
"Brazil","São Paulo","Piracicaba","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA","-22.6733829136787","-47.9838308766486","brazil","sao paulo","piracicaba","area de protecao ambiental tanqua-rio piracicaba",NA,"locality","brazil_sao paulo_piracicaba","brazil_sao paulo_piracicaba",-22.72594757,-47.78269974,"county"
"Brazil","São Paulo","Santa Maria da Serra","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA","-22.6162166258671","-48.1702743551676","brazil","sao paulo","santa maria da serra","area de protecao ambiental tanqua-rio piracicaba",NA,"locality","brazil_sao paulo_santa maria serra","brazil_sao paulo_santa maria serra",-22.56343802,-48.15551027,"county"
"Brazil","São Paulo","São Pedro","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA","-22.6569397135429","-47.9747035816066","brazil","sao paulo","sao pedro","area de protecao ambiental tanqua-rio piracicaba",NA,"locality","brazil_sao paulo_sao pedro","brazil_sao paulo_sao pedro",-22.55909093,-47.92446005,"county"
"Brazil","São Paulo","Monteiro Lobato","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA PEDRA BRANCA","-22.9308910762512","-45.6826415307935","brazil","sao paulo","monteiro lobato","area de relevante interesse ecologico da pedra branca",NA,"locality","brazil_sao paulo_monteiro lobato","brazil_sao paulo_monteiro lobato",-22.93650882,-45.80441283,"county"
"Brazil","São Paulo","Tremembé","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA PEDRA BRANCA","-22.9401873269544","-45.6771782638236","brazil","sao paulo","tremembe","area de relevante interesse ecologico da pedra branca",NA,"locality","brazil_sao paulo_tremembe","brazil_sao paulo_tremembe",-22.94048868,-45.60374084,"county"
"Brazil","São Paulo","Assis","FLORESTA ESTADUAL DE ASSIS","-22.597220566859","-50.4089618301667","brazil","sao paulo","assis","floresta estadual de assis",NA,"locality","brazil_sao paulo_assis_floresta estadual assis","brazil_sao paulo_assis_floresta estadual assis",-22.589444,-50.409722,"locality"
"Brazil","São Paulo","Guarulhos","FLORESTA ESTADUAL DE GUARULHOS","-23.3346901489754","-46.3925896827688","brazil","sao paulo","guarulhos","floresta estadual de guarulhos",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Mirassol","FLORESTA ESTADUAL DO NOROESTE PAULISTA","-20.8493750807732","-49.443560464172","brazil","sao paulo","mirassol","floresta estadual do noroeste paulista",NA,"locality","brazil_sao paulo_mirassol","brazil_sao paulo_mirassol",-20.82751902,-49.50436813,"county"
"Brazil","São Paulo","São José do Rio Preto","FLORESTA ESTADUAL DO NOROESTE PAULISTA","-20.8394370096627","-49.4348480181076","brazil","sao paulo","sao jose do rio preto","floresta estadual do noroeste paulista",NA,"locality","brazil_sao paulo_sao jose rio preto","brazil_sao paulo_sao jose rio preto",-20.79748841,-49.35832492,"county"
"Brazil","São Paulo","Pederneiras","FLORESTA ESTADUAL PEDERNEIRAS","-22.335079371427","-48.8449247935269","brazil","sao paulo","pederneiras","floresta estadual pederneiras",NA,"locality","brazil_sao paulo_pederneiras","brazil_sao paulo_pederneiras",-22.30073506,-48.8610593,"county"
"Brazil","São Paulo","Campinas","FLORESTA ESTADUAL SERRA DÁGUA","-22.9545595812249","-47.0457924491552","brazil","sao paulo","campinas","floresta estadual serra dagua",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Barra do Turvo","RDS BARREIRO ANHEMAS","-24.8336939586362","-48.4626629448924","brazil","sao paulo","barra do turvo","rds barreiro anhemas",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Iguape","RDS DO DESPRAIADO","-24.3914876692319","-47.3637748644666","brazil","sao paulo","iguape","rds do despraiado",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Miracatu","RDS DO DESPRAIADO","-24.3778470237139","-47.3692604128411","brazil","sao paulo","miracatu","rds do despraiado",NA,"locality","brazil_sao paulo_miracatu","brazil_sao paulo_miracatu",-24.19476735,-47.39449137,"county"
"Brazil","São Paulo","Barra do Turvo","RDS DOS PINHEIRINHOS","-24.9710806930114","-48.552889730395","brazil","sao paulo","barra do turvo","rds dos pinheirinhos",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Cajati","RDS LAVRAS","-24.7719154906871","-48.2455578053141","brazil","sao paulo","cajati","rds lavras",NA,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FRUTA DO LOBO","-22.7336711406869","-44.3668834723478","brazil","sao paulo","bananal","reserva particular do patrimonio natural fruta do lobo",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Guararema","REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","-23.4984167066604","-46.0355430056175","brazil","sao paulo","guararema","refugio de vida silvestre do bicudinho",NA,"locality","brazil_sao paulo_guararema","brazil_sao paulo_guararema",-23.42728072,-46.05829035,"county"
"Brazil","São Paulo","Ilhabela","PARQUE ESTADUAL DE ILHABELA","-23.8511589367839","-45.3198702103337","brazil","sao paulo","ilhabela","parque estadual de ilhabela",NA,"locality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county"
"Brazil","São Paulo","Praia Grande","PARQUE ESTADUAL XIXOVÁ-JAPUÍ","-24.0115021177255","-46.3957385229375","brazil","sao paulo","praia grande","parque estadual xixova-japui",NA,"locality","brazil_sao paulo_praia grande","brazil_sao paulo_praia grande",-24.0179913,-46.54883184,"county"
"Brazil","São Paulo","São Vicente","PARQUE ESTADUAL XIXOVÁ-JAPUÍ","-23.9877234775602","-46.3849678271719","brazil","sao paulo","sao vicente","parque estadual xixova-japui",NA,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality"
"Brazil","São Paulo","Iguape","RDS DA BARRA DO UNA","-24.4297627482919","-47.1200498797209","brazil","sao paulo","iguape","rds da barra do una",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Peruíbe","RDS DA BARRA DO UNA","-24.4260251681346","-47.0780807940742","brazil","sao paulo","peruibe","rds da barra do una",NA,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"Brazil","São Paulo","Estrela do Norte","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA","-22.5289517305443","-51.7669631727875","brazil","sao paulo","estrela do norte","reserva particular do patrimonio natural vista bonita",NA,"locality","brazil_sao paulo_estrela norte","brazil_sao paulo_estrela norte",-22.48463524,-51.6692669,"county"
"Brazil","São Paulo","Pirapozinho","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA","-22.5388675889751","-51.7768067238681","brazil","sao paulo","pirapozinho","reserva particular do patrimonio natural vista bonita",NA,"locality","brazil_sao paulo_pirapozinho","brazil_sao paulo_pirapozinho",-22.42995,-51.56487,"county"
"Brazil","São Paulo","Sandovalina","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA","-22.5273076732778","-51.8163608430518","brazil","sao paulo","sandovalina","reserva particular do patrimonio natural vista bonita",NA,"locality","brazil_sao paulo_sandovalina","brazil_sao paulo_sandovalina",-22.47755396,-51.84164731,"county"
"Brazil","São Paulo","Bertioga","PARQUE ESTADUAL DA SERRA DO MAR","-23.7438849223723","-46.0259199626896","brazil","sao paulo","bertioga","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_bertioga","brazil_sao paulo_bertioga",-23.75901349,-46.02990871,"county"
"Brazil","São Paulo","Biritiba Mirim","PARQUE ESTADUAL DA SERRA DO MAR","-23.6853987670305","-45.9843734561246","brazil","sao paulo","biritiba mirim","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_biritiba mirim","brazil_sao paulo_biritiba mirim",-23.62417827,-46.02157691,"county"
"Brazil","São Paulo","Caraguatatuba","PARQUE ESTADUAL DA SERRA DO MAR","-23.6360315950165","-45.5130096132343","brazil","sao paulo","caraguatatuba","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_caraguatatuba_parque estadual serra mar","brazil_sao paulo_caraguatatuba_parque estadual serra mar",-23.590656,-45.428311,"locality"
"Brazil","São Paulo","Cubatão","PARQUE ESTADUAL DA SERRA DO MAR","-23.8420550356381","-46.4083598582773","brazil","sao paulo","cubatao","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_cubatao","brazil_sao paulo_cubatao",-23.86397955,-46.40830103,"county"
"Brazil","São Paulo","Cunha","PARQUE ESTADUAL DA SERRA DO MAR","-23.2632878528952","-45.0601950859493","brazil","sao paulo","cunha","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_cunha_parque estadual serra mar","brazil_sao paulo_cunha_pe serra mar (nucleo cunha)",-23.236327,-45.025577,"locality"
"Brazil","São Paulo","Itanhaém","PARQUE ESTADUAL DA SERRA DO MAR","-24.0353922050792","-46.8340946462034","brazil","sao paulo","itanhaem","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_itanhaem_parque estadual serra mar","brazil_sao paulo_itanhaem_parque estadual serra mar",-23.989167,-46.775278,"locality"
"Brazil","São Paulo","Juquitiba","PARQUE ESTADUAL DA SERRA DO MAR","-24.0245843939345","-46.9163897210321","brazil","sao paulo","juquitiba","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_juquitiba","brazil_sao paulo_juquitiba",-23.9550107,-47.02419484,"county"
"Brazil","São Paulo","Mongaguá","PARQUE ESTADUAL DA SERRA DO MAR","-24.0369721160186","-46.6336324898643","brazil","sao paulo","mongagua","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_mongagua","brazil_sao paulo_mongagua",-24.06962075,-46.66754475,"county"
"Brazil","São Paulo","Natividade da Serra","PARQUE ESTADUAL DA SERRA DO MAR","-23.4492684567448","-45.2559218048074","brazil","sao paulo","natividade da serra","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county"
"Brazil","São Paulo","Paraibuna","PARQUE ESTADUAL DA SERRA DO MAR","-23.5967851530984","-45.5595063569976","brazil","sao paulo","paraibuna","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_paraibuna","brazil_sao paulo_paraibuna",-23.47793618,-45.64167404,"county"
"Brazil","São Paulo","Pedro de Toledo","PARQUE ESTADUAL DA SERRA DO MAR","-24.1353508791892","-47.1323390785831","brazil","sao paulo","pedro de toledo","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_pedro toledo","brazil_sao paulo_pedro toledo",-24.16335962,-47.16332368,"county"
"Brazil","São Paulo","Peruíbe","PARQUE ESTADUAL DA SERRA DO MAR","-24.1864405239432","-47.0186365767734","brazil","sao paulo","peruibe","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"Brazil","São Paulo","Praia Grande","PARQUE ESTADUAL DA SERRA DO MAR","-24.0009382592758","-46.5632948316101","brazil","sao paulo","praia grande","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_praia grande","brazil_sao paulo_praia grande",-24.0179913,-46.54883184,"county"
"Brazil","São Paulo","Salesópolis","PARQUE ESTADUAL DA SERRA DO MAR","-23.640955881126","-45.7974399666352","brazil","sao paulo","salesopolis","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_salesopolis","brazil_sao paulo_salesopolis",-23.57973228,-45.84285029,"county"
"Brazil","São Paulo","Santos","PARQUE ESTADUAL DA SERRA DO MAR","-23.8317450672744","-46.2757178558145","brazil","sao paulo","santos","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county"
"Brazil","São Paulo","São Bernardo do Campo","PARQUE ESTADUAL DA SERRA DO MAR","-23.8761437642688","-46.5225646738901","brazil","sao paulo","sao bernardo do campo","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","São Luiz do Paraitinga","PARQUE ESTADUAL DA SERRA DO MAR","-23.3222494154579","-45.1306154426941","brazil","sao paulo","sao luiz do paraitinga","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luis paraitinga",-23.23994148,-45.25375581,"county"
"Brazil","São Paulo","São Paulo","PARQUE ESTADUAL DA SERRA DO MAR","-23.968306089049","-46.677594042312","brazil","sao paulo","sao paulo","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao paulo_parque estadual serra mar","brazil_sao paulo_sao paulo_parque estadual serra mar",-23.98628643,-46.74320429,"locality"
"Brazil","São Paulo","São Sebastião","PARQUE ESTADUAL DA SERRA DO MAR","-23.7468138997171","-45.597628748072","brazil","sao paulo","sao sebastiao","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county"
"Brazil","São Paulo","São Vicente","PARQUE ESTADUAL DA SERRA DO MAR","-23.9538370997249","-46.548904730259","brazil","sao paulo","sao vicente","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao vicente","brazil_sao paulo_sao vicente",-23.96902814,-46.49274094,"county"
"Brazil","São Paulo","Ubatuba","PARQUE ESTADUAL DA SERRA DO MAR","-23.3503503417939","-44.995541460301","brazil","sao paulo","ubatuba","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_ubatuba_parque estadual serra mar","brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba)",-23.356573,-44.853991,"locality"
