TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,555635929,555635929,PA,Monumento Natural Das Ilhas De Trindade E Martim Vaz E Do Monte Colúmbia,Monumento Natural Das Ilhas De Trindade E Martim Vaz E Do Monte Colúmbia,Monumento Natural,Natural Monument,National,III,Not Applicable,Marine,67676.97786,67677.2949891858,67703.244315,67702.7668273183,Not Reported,0,Designated,2018,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555635930,555635930,PA,Área De Proteção Ambiental Do Arquipélago De Trindade E Martim Vaz,Área De Proteção Ambiental Do Arquipélago De Trindade E Martim Vaz,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Marine,403847.066604,403849.997405331,403847.066604,403844.224211768,Not Reported,0,Designated,2018,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555635931,555635931,PA,Área De Proteção Ambiental Do Arquipélago De São Pedro E São Paulo,Área De Proteção Ambiental Do Arquipélago De São Pedro E São Paulo,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Marine,384125.253109,384568.928339218,384125.253109,384562.152624787,Not Reported,0,Designated,2018,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555636486,555636486,PA,Refúgio De Vida Silvestre Tatu-Bola,Refúgio De Vida Silvestre Tatu-Bola,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,1101.475094,1101.46644154971,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636487,555636487,PA,Reserva Biológica Do Parque Equitativa,Reserva Biológica Do Parque Equitativa,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,1.57055,1.57061675777173,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Municipal De Meio Ambiente, Agricultura E Abastecimento De Duque De Caxias - Rj",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636488,555636488,PA,Parque Natural Municipal Corredores De Biodiversidade,Parque Natural Municipal Corredores De Biodiversidade,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.71518,0.715198181258689,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Do Meio Ambiente, Parques E Jardins De Sorocaba - Sp",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636489,555636489,PA,Parque Natural Municipal De Brigadeiro Tobias,Parque Natural Municipal De Brigadeiro Tobias,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.118531,0.118525832394242,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Do Meio Ambiente, Parques E Jardins De Sorocaba - Sp",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636490,555636490,PA,Reserva Particular Do Patrimônio Natural Boa Fé,Reserva Particular Do Patrimônio Natural Boa Fé,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.14183,0.141840112121344,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636491,555636491,PA,Parque Estadual Ponta Da Tulha,Parque Estadual Ponta Da Tulha,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,17.053069,17.0527795194147,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636492,555636492,PA,Reserva Particular Do Patrimônio Natural Mato Da Onça,Reserva Particular Do Patrimônio Natural Mato Da Onça,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.340705,0.340700129580088,Not Applicable,0,Designated,2015,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente De Alagoas - Al,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636493,555636493,PA,Reserva Particular Do Patrimônio Natural Barro Branco,Reserva Particular Do Patrimônio Natural Barro Branco,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.761666,0.761644879251361,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636494,555636494,PA,Área De Proteção Ambiental Raposo,Área De Proteção Ambiental Raposo,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Terrestrial,0,0,61.608911,61.6084471077183,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal Do Ambiente De Itaperuna - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636495,555636495,PA,Reserva Particular Do Patrimônio Natural Pedra Das Flores,Reserva Particular Do Patrimônio Natural Pedra Das Flores,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.0163,0.0163011458390802,Not Applicable,0,Designated,2015,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636496,555636496,PA,Parque Estadual Do Espinilho,Parque Estadual Do Espinilho,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,16.092005,16.0918090090408,Not Applicable,0,Designated,1975,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Do Ambiente E Desenvolvimento Sustentável Do Rio Grande Do Sul - Rs,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636497,555636497,PA,Parque Natural Municipal Saint Hilaire,Parque Natural Municipal Saint Hilaire,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,9.428331,9.42826448924911,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente De Viamão - Rs,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636498,555636498,PA,Área De Proteção Ambiental Do Juá,Área De Proteção Ambiental Do Juá,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Terrestrial,0,0,1.26349,1.26348646939053,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente De Santarém - Pa,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636499,555636499,PA,Refúgio De Vida Silvestre Mata Do Outeiro Do Pedro,Refúgio De Vida Silvestre Mata Do Outeiro Do Pedro,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,0.473172,0.473170916833645,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636500,555636500,PA,Reserva Particular Do Patrimônio Natural Reserva Santo André,Reserva Particular Do Patrimônio Natural Reserva Santo André,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.258862,0.25886936727041,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636501,555636501,PA,Reserva Particular Do Patrimônio Natural Reserva Lukavec,Reserva Particular Do Patrimônio Natural Reserva Lukavec,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.580796,0.580771289933532,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636502,555636502,PA,Área De Proteção Ambiental Bom Jesus,Área De Proteção Ambiental Bom Jesus,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Terrestrial,0,0,45.664275,45.6639210849892,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria De Meio Ambiente, Agricultura E Turismo De Divino - Mg",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636503,555636503,PA,Reserva Particular De Patrimônio Natural Rancho Letty,Reserva Particular De Patrimônio Natural Rancho Letty,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.189179,0.189187295122623,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636504,555636504,PA,Reserva Particular Do Patrimônio Natural Espinita,Reserva Particular Do Patrimônio Natural Espinita,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.2917,0.291711250513762,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636505,555636505,PA,Reserva Particular Do Patrimônio Natural Reserva Mestre Bonina,Reserva Particular Do Patrimônio Natural Reserva Mestre Bonina,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.06862,0.0686064741398096,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636506,555636506,PA,Refúgio De Vida Silvestre Monte Alegre (Alírio Braz),Refúgio De Vida Silvestre Monte Alegre (Alírio Braz),Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,5.647057,5.6468966641065,Not Applicable,0,Designated,2017,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal Do Ambiente De Itaperuna - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636507,555636507,PA,Estação Ecológica Governador Mario Covas,Estação Ecológica Governador Mario Covas,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,0.526359,0.526362078117549,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Do Meio Ambiente, Parques E Jardins De Sorocaba - Sp",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636508,555636508,PA,Refúgio De Vida Silvestre Mata Do Engenho Salgadinho,Refúgio De Vida Silvestre Mata Do Engenho Salgadinho,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,2.593093,2.5930370236987,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636509,555636509,PA,Reserva Particular Do Patrimônio Natural Regina Clara,Reserva Particular Do Patrimônio Natural Regina Clara,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.058337,0.0583353704054318,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual Do Ambiente Do Rio De Janeiro - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636510,555636510,PA,Reserva Particular Patrimônio Natural Irara,Reserva Particular Patrimônio Natural Irara,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.956638,0.956633969030812,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636511,555636511,PA,Área De Proteção Ambiental Do Engenho Pequeno,Área De Proteção Ambiental Do Engenho Pequeno,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Terrestrial,0,0,13.637679,13.6375901626935,Not Applicable,0,Designated,1991,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente Do Município De São Gonçalo - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636512,555636512,PA,Área De Proteção Ambiental Da Serra Do Saubal,Área De Proteção Ambiental Da Serra Do Saubal,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Terrestrial,0,0,1.673454,1.67343711578596,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente De Santarém - Pa,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636513,555636513,PA,Monumento Natural Pedra Do Cachorro,Monumento Natural Pedra Do Cachorro,Monumento Natural,Natural Monument,National,III,Not Applicable,Terrestrial,0,0,13.765037,13.7649577687287,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636514,555636514,PA,Reserva Particular Do Patrimônio Natural Nossa Senhora Aparecida,Reserva Particular Do Patrimônio Natural Nossa Senhora Aparecida,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.592348,0.592313645044565,Not Applicable,0,Designated,2008,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636515,555636515,PA,Parque Natural Municipal Nascente Do Jaibi,Parque Natural Municipal Nascente Do Jaibi,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.604842,0.604815550279975,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal Do Ambiente De Guapimirim - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636516,555636516,PA,Parque Natural Municipal Da Caixa D´Água,Parque Natural Municipal Da Caixa D´Água,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.166399,0.166401996077955,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Municipal De Meio Ambiente, Agricultura E Abastecimento De Duque De Caxias - Rj",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636517,555636517,PA,Parque Natural Municipal Sabiá-Laranjeira De Rosal.,Parque Natural Municipal Sabiá-Laranjeira De Rosal.,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.939449,0.939467013758659,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Bom Jesus Do Itabapoana - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636518,555636518,PA,Parque Natural Municipal Das Orquídeas José Pinheiro De Souza,Parque Natural Municipal Das Orquídeas José Pinheiro De Souza,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,3.612117,3.61208861087266,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Piracanjuba - Go,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636519,555636519,PA,Reserva Particular Do Patrimônio Natural Reserva Ecológica Chefe Rosa.,Reserva Particular Do Patrimônio Natural Reserva Ecológica Chefe Rosa.,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.378335,0.378330149678938,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636520,555636520,PA,Reserva Particular Do Patrimônio Natural Da Água Boa,Reserva Particular Do Patrimônio Natural Da Água Boa,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.029561,0.0295659505428635,Not Applicable,0,Designated,2017,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual Do Ambiente Do Rio De Janeiro - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636521,555636521,PA,Parque Estadual Mata De Duas Lagoas,Parque Estadual Mata De Duas Lagoas,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1.37808,1.37805715001022,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636522,555636522,PA,Refúgio De Vida Silvestre Mata Do Amparo,Refúgio De Vida Silvestre Mata Do Amparo,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,1.777055,1.77704542528833,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636523,555636523,PA,Reserva Particular Do Patrimônio Natural Regina,Reserva Particular Do Patrimônio Natural Regina,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.271328,0.271311394108236,Not Applicable,0,Designated,2015,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual Do Ambiente Do Rio De Janeiro - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636524,555636524,PA,Refúgio De Vida Silvestre Do Pinhão.,Refúgio De Vida Silvestre Do Pinhão.,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,2.039658,2.0396633261075,Not Applicable,0,Designated,1983,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Ambiental Do Paraná - Pr,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636525,555636525,PA,Reserva Particular Do Patrimônio Natural Reserva Mariana,Reserva Particular Do Patrimônio Natural Reserva Mariana,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.865646,1.86568794794418,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636526,555636526,PA,Parque Natural Municipal Morro Do Ouro,Parque Natural Municipal Morro Do Ouro,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,4.024253,4.02428064752409,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Municipal De Turismo, Cultura E Meio Ambiente De Apiaí - Sp",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636527,555636527,PA,Estação Ecologica Bita E Utinga,Estação Ecologica Bita E Utinga,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,24.660428,24.6600598316544,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636528,555636528,PA,Reserva Particular Do Patrimônio Natural Oásis Araripe,Reserva Particular Do Patrimônio Natural Oásis Araripe,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.500092,0.50006724070717,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636529,555636529,PA,Reserva Particular Do Patrimônio Natural Cotinga-Crejoá,Reserva Particular Do Patrimônio Natural Cotinga-Crejoá,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.093848,0.0938606207766831,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636530,555636530,PA,Parque Natural Municipal Professor João Vasconcelos Sobrinho,Parque Natural Municipal Professor João Vasconcelos Sobrinho,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,3.520703,3.52071263174834,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Caruaru - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636531,555636531,PA,Reserva Particular Do Patrimônio Natural Corumbau,Reserva Particular Do Patrimônio Natural Corumbau,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.294198,0.294199734914506,Not Applicable,0,Designated,2012,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636532,555636532,PA,Parque Natural Municipal Do Poxim,Parque Natural Municipal Do Poxim,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1.731465,1.73141532237669,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente De Aracaju - Se,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636533,555636533,PA,Area De Proteção Ambiental - Pedregulho,Area De Proteção Ambiental - Pedregulho,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Terrestrial,0,0,74.96904,74.9685422724437,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente De Itu - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636534,555636534,PA,Parque Natural Municipal Da Cachoeira De Santo Antônio,Parque Natural Municipal Da Cachoeira De Santo Antônio,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.791236,0.791265865354836,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Congonhas - Mg,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636535,555636535,PA,Parque Natural Municipal Das Dunas Da Sabiaguaba,Parque Natural Municipal Das Dunas Da Sabiaguaba,Parque,Park,National,II,Not Applicable,Terrestrial,0.1977861482,0.111082050724145,4.679415,4.67936818581647,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Urbanismo E Meio Ambiente De Fortaleza - Ce,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636536,555636536,PA,Reserva Particular Do Patrimônio Natural Mario E Alba Corral,Reserva Particular Do Patrimônio Natural Mario E Alba Corral,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.089967,0.0899698181531541,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual Do Ambiente Do Rio De Janeiro - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
